customer_id,purchase_date,product_category,product_quantity,purchase_amount,return,customer_name,customer_age,customer_gender,call_category,call_reason,call_date,agent,supervisor,manager,employment_length,csat_score
32608,7/26/2023 14:19,home,1,142,0,Julie Rangel,21,Female,,,,,,,,
22175,7/4/2023 23:08,home,1,3537,0,Joseph Turner,31,Male,,,,,,,,
9996,1/20/2023 19:49,books,2,704,0,Kelly Parker,62,Male,,,,,,,,
39181,3/10/2023 1:15,books,5,4803,0,Joshua Weeks,39,Female,,,,,,,,
23149,3/13/2023 20:03,electronics,1,4146,0,Beth Stone,49,Male,,,,,,,,
23149,1/31/2023 12:39,electronics,2,1260,0,Beth Stone,49,Male,,,,,,,,
49613,2/17/2023 3:17,books,5,3808,0,Christine Garcia,67,Female,,,,,,,,
49306,5/2/2023 12:56,electronics,4,4885,0,Raymond Harper,23,Male,,,,,,,,
30416,8/16/2023 8:40,electronics,1,3719,0,Jacob Lewis,47,Male,,,,,,,,
29593,8/19/2023 8:32,home,5,3564,0,Angelica Johnson,67,Female,,,,,,,,
24568,8/8/2023 16:52,home,4,2965,0,Amanda Martinez,21,Male,,,,,,,,
28047,4/14/2023 17:57,home,5,2445,0,James Sanchez,39,Female,,,,,,,,
41727,5/19/2023 6:06,books,2,440,0,Shane Keller,21,Female,,,,,,,,
11461,2/28/2023 18:09,home,5,511,0,Mark Jenkins,42,Male,,,,,,,,
11461,7/3/2023 11:30,electronics,5,4602,0,Mark Jenkins,42,Male,,,,,,,,
18066,6/17/2023 22:42,home,3,4150,0,Sarah Dixon,25,Male,,,,,,,,
34957,6/3/2023 21:19,books,5,3016,0,Dr. David Hayes,56,Male,,,,,,,,
34957,7/23/2023 3:56,books,5,3449,0,Dr. David Hayes,56,Male,,,,,,,,
28279,3/2/2023 6:43,electronics,3,5045,0,Andrew Long,58,Female,,,,,,,,
5400,6/15/2023 16:34,books,4,2898,0,Melissa Lee,46,Male,,,,,,,,
5400,7/28/2023 2:03,home,2,1429,0,Melissa Lee,46,Male,,,,,,,,
39133,3/12/2023 10:14,electronics,5,478,0,Andrew Richmond,53,Male,,,,,,,,
49139,8/8/2023 15:03,home,1,3032,0,Erik Patterson,20,Female,,,,,,,,
46356,7/2/2023 18:55,home,2,3419,0,Lauren Edwards,69,Female,,,,,,,,
15397,4/13/2023 17:24,books,3,5050,0,Danielle Wells DVM,18,Female,,,,,,,,
1954,2/9/2023 16:30,home,5,1885,0,Jessica Bailey MD,68,Male,,,,,,,,
20880,3/9/2023 13:41,books,3,2692,0,Brandon Jenkins,40,Male,,,,,,,,
46601,7/10/2023 7:45,home,2,1051,0,Jennifer Flowers,21,Female,,,,,,,,
43747,1/28/2023 9:49,books,3,4818,0,Daniel Krueger,28,Male,,,,,,,,
1023,4/27/2023 13:41,books,4,4242,0,Jamie Jones,20,Female,,,,,,,,
44143,7/7/2023 8:25,books,3,3693,0,George Johnson,54,Male,,,,,,,,
44143,2/16/2023 12:56,books,2,3739,0,George Johnson,54,Male,,,,,,,,
11936,9/11/2023 0:34,electronics,3,2349,0,Christopher Flores,58,Female,,,,,,,,
8829,7/22/2023 18:44,home,4,3588,0,Peter Cooper,29,Female,,,,,,,,
8829,8/8/2023 1:37,home,4,3282,0,Peter Cooper,29,Female,,,,,,,,
8829,4/17/2023 12:10,books,3,492,0,Peter Cooper,29,Female,,,,,,,,
4743,1/8/2023 13:41,books,4,4881,0,James Lucas,57,Female,,,,,,,,
37000,9/13/2023 7:40,electronics,4,2455,0,Ethan Nelson,36,Female,,,,,,,,
37000,6/2/2023 5:13,electronics,4,3791,0,Ethan Nelson,36,Female,,,,,,,,
38135,1/9/2023 8:49,books,4,2329,0,Denise Meyers PhD,60,Female,,,,,,,,
32272,3/8/2023 18:17,electronics,5,1813,0,Mr. Joshua Carr,41,Female,,,,,,,,
40151,3/4/2023 13:50,home,1,4727,0,Kristen Strong,36,Male,,,,,,,,
40151,3/13/2023 22:28,home,2,1764,0,Kristen Strong,36,Male,,,,,,,,
36416,7/4/2023 21:35,home,2,3304,0,Elaine Patton,45,Female,,,,,,,,
28199,2/25/2023 15:53,home,1,117,0,Vanessa Morgan,18,Male,,,,,,,,
34720,9/7/2023 1:44,electronics,3,1551,0,Laura Powers,57,Female,,,,,,,,
42843,2/9/2023 7:23,books,2,4583,0,Kimberly Johnson,58,Male,,,,,,,,
45095,3/29/2023 12:19,electronics,5,4310,0,Stephanie Johnson,25,Male,,,,,,,,
4059,4/14/2023 1:06,electronics,2,2018,0,Sarah Poole,35,Female,,,,,,,,
35147,5/2/2023 6:24,electronics,5,2294,0,Pamela Watkins,49,Male,,,,,,,,
6899,2/16/2023 12:25,books,2,3013,0,Mrs. Nicole Johnson MD,25,Male,,,,,,,,
23606,9/7/2023 17:59,home,5,4252,0,Sarah Oneal,25,Female,,,,,,,,
40498,2/18/2023 6:54,electronics,2,2612,0,Amber Kelly,32,Male,,,,,,,,
40498,4/12/2023 4:37,books,4,2474,0,Amber Kelly,32,Male,,,,,,,,
40498,6/7/2023 10:53,electronics,4,767,0,Amber Kelly,32,Male,,,,,,,,
22108,7/19/2023 11:34,home,3,2655,0,Robert Heath,50,Male,,,,,,,,
24109,6/1/2023 1:06,books,5,689,0,Jennifer Scott,51,Female,,,,,,,,
24109,6/15/2023 16:48,books,2,2281,0,Jennifer Scott,51,Female,,,,,,,,
24109,5/13/2023 1:08,electronics,1,4674,0,Jennifer Scott,51,Female,,,,,,,,
24109,5/23/2023 16:00,home,3,4536,0,Jennifer Scott,51,Female,,,,,,,,
33157,8/7/2023 8:04,electronics,3,5021,0,Kimberly Munoz,42,Male,,,,,,,,
7044,4/6/2023 18:52,electronics,3,588,0,Kayla Smith,34,Female,,,,,,,,
19724,5/29/2023 6:07,electronics,3,5215,0,Paul Kennedy,70,Female,,,,,,,,
22745,8/14/2023 8:43,books,3,4092,0,Adam Smith,41,Female,,,,,,,,
36235,6/30/2023 14:24,electronics,1,3047,0,Anthony Nunez,51,Female,,,,,,,,
36235,4/4/2023 12:14,books,1,3759,0,Anthony Nunez,51,Female,,,,,,,,
30520,2/26/2023 12:52,home,5,3582,0,George Smith,33,Female,,,,,,,,
30520,7/7/2023 5:49,electronics,5,1914,0,George Smith,33,Female,,,,,,,,
3473,1/10/2023 1:23,books,3,3619,0,Nancy Cunningham,59,Male,,,,,,,,
40990,3/26/2023 7:35,home,2,3743,0,Ryan Rogers,46,Male,,,,,,,,
16850,7/10/2023 18:17,electronics,3,1405,0,Jared Williamson,50,Female,,,,,,,,
16850,1/19/2023 23:15,electronics,4,2776,0,Jared Williamson,50,Female,,,,,,,,
33980,2/25/2023 10:50,home,3,1106,0,Dr. Pamela Mcgee,68,Female,,,,,,,,
16537,1/14/2023 0:40,electronics,5,5288,0,Tanya Harris,60,Female,,,,,,,,
13617,2/15/2023 5:02,electronics,5,4779,0,Jeremy Ramos,41,Female,,,,,,,,
13617,2/25/2023 15:27,electronics,5,3778,0,Jeremy Ramos,41,Female,,,,,,,,
24616,8/10/2023 22:33,books,5,4057,0,Catherine Stephens,36,Female,,,,,,,,
5928,3/31/2023 7:15,home,1,2609,0,George Little,20,Male,,,,,,,,
24035,6/24/2023 22:10,books,3,4879,0,Crystal Pham,70,Male,,,,,,,,
46190,6/5/2023 23:34,electronics,4,2010,0,Jacob Frazier,60,Female,,,,,,,,
15049,7/14/2023 6:49,electronics,3,3208,0,Tammy Rodriguez,26,Female,,,,,,,,
15049,7/22/2023 17:35,books,5,1533,0,Tammy Rodriguez,26,Female,,,,,,,,
33004,2/5/2023 3:00,books,2,2515,0,Jared Long,70,Female,,,,,,,,
20251,6/7/2023 13:06,home,4,3349,0,Cindy Dunn,29,Female,,,,,,,,
30319,4/20/2023 8:42,electronics,4,4462,0,Kathryn Liu,50,Female,,,,,,,,
30786,5/27/2023 8:28,electronics,5,3299,0,Douglas Brooks,60,Female,,,,,,,,
49665,4/28/2023 18:20,home,1,4462,0,Christine Young,38,Male,,,,,,,,
12722,5/23/2023 19:08,books,3,1561,0,Aaron Nichols,65,Female,,,,,,,,
23767,1/12/2023 16:27,home,3,4276,0,Angela Simmons,20,Male,,,,,,,,
23767,2/25/2023 20:37,home,5,605,0,Angela Simmons,20,Male,,,,,,,,
5250,5/13/2023 14:07,home,5,4970,0,Jessica Thomas,30,Male,,,,,,,,
3570,1/28/2023 7:36,home,2,283,0,Dr. Shannon Patterson,53,Male,,,,,,,,
36042,2/12/2023 13:02,electronics,1,975,0,Heather Berry,36,Male,,,,,,,,
36042,2/10/2023 14:51,electronics,3,2497,0,Heather Berry,36,Male,,,,,,,,
22040,7/11/2023 10:21,electronics,4,4200,0,Erik Jones,66,Male,,,,,,,,
23207,1/16/2023 10:50,books,3,1932,0,Catherine Wiggins,46,Female,,,,,,,,
24245,4/29/2023 23:57,home,4,1188,0,Theresa Reeves,31,Female,,,,,,,,
41303,7/22/2023 6:50,home,4,1908,0,Phillip Clark,38,Female,,,,,,,,
6877,4/25/2023 21:13,books,2,4958,0,Darin Mcintyre,48,Female,,,,,,,,
6877,9/1/2023 4:28,books,4,866,0,Darin Mcintyre,48,Female,,,,,,,,
8706,4/14/2023 17:00,home,3,752,0,John Skinner,46,Female,,,,,,,,
5316,4/30/2023 21:33,electronics,4,3398,0,Anthony Collins,18,Male,,,,,,,,
34279,1/9/2023 21:17,books,4,1885,0,Lori Long,45,Female,,,,,,,,
25871,2/15/2023 12:06,electronics,2,1706,0,Diane Miller,28,Female,,,,,,,,
13256,8/10/2023 22:09,books,5,247,0,Carlos Walker,37,Female,,,,,,,,
19059,8/23/2023 15:52,electronics,4,2311,0,Erica Nelson,46,Male,,,,,,,,
19059,5/2/2023 3:22,books,1,1298,0,Erica Nelson,46,Male,,,,,,,,
19041,6/26/2023 10:34,home,5,1981,0,Sarah Robertson,62,Male,,,,,,,,
30543,7/29/2023 21:09,home,4,3819,0,Jeffrey Ward,33,Female,,,,,,,,
15070,3/8/2023 7:17,home,1,3573,0,Jessica George,39,Female,,,,,,,,
34689,6/29/2023 7:58,electronics,1,2721,0,Joe Gibson,65,Female,,,,,,,,
34689,2/28/2023 16:05,home,4,4110,0,Joe Gibson,65,Female,,,,,,,,
1859,6/17/2023 14:12,books,4,3796,0,Andrea Mckinney,58,Female,,,,,,,,
40456,2/21/2023 3:50,books,4,5124,0,Daniel Mayer,64,Male,,,,,,,,
9639,2/16/2023 0:20,home,5,5170,0,Michael Santos,45,Male,,,,,,,,
1303,5/11/2023 5:39,books,2,2713,0,Tammy Anderson,63,Female,,,,,,,,
32745,3/25/2023 16:16,electronics,5,964,0,Nathan Waters,54,Female,,,,,,,,
18113,3/21/2023 13:19,books,1,4542,0,Kevin Lowe,31,Male,,,,,,,,
8238,5/4/2023 17:08,books,1,3017,0,Brett Potts,27,Male,,,,,,,,
42895,7/23/2023 18:34,books,2,4044,0,Mary Garrison,70,Male,,,,,,,,
15064,1/13/2023 13:44,home,3,1868,0,Kevin Roman,70,Female,,,,,,,,
18370,3/5/2023 12:03,books,5,2433,0,Jose Lucas,25,Male,,,,,,,,
21572,8/22/2023 16:43,home,5,993,0,Kathleen Dixon,40,Female,,,,,,,,
33233,3/21/2023 0:56,books,5,1875,0,Cindy Hahn,18,Male,,,,,,,,
16539,7/8/2023 2:55,electronics,2,3842,0,Jennifer Nunez,55,Female,,,,,,,,
28180,5/26/2023 14:26,home,1,2618,0,Matthew Wheeler,65,Female,,,,,,,,
31130,2/8/2023 9:54,electronics,5,307,0,Ann Spencer,21,Male,,,,,,,,
31130,8/20/2023 1:14,books,1,3588,0,Ann Spencer,21,Male,,,,,,,,
21963,3/5/2023 23:17,electronics,4,1623,0,Alicia Hale,26,Male,,,,,,,,
49846,2/26/2023 20:45,home,5,4528,0,Michael Franklin,40,Female,,,,,,,,
49846,1/18/2023 12:13,home,2,3444,0,Michael Franklin,40,Female,,,,,,,,
13286,5/2/2023 22:13,home,3,4970,0,Laura English,19,Female,,,,,,,,
12732,6/14/2023 6:19,books,3,521,0,Courtney Daniels,35,Male,,,,,,,,
32635,9/8/2023 5:53,electronics,4,2988,0,Michelle Collins,55,Male,,,,,,,,
2456,9/4/2023 16:10,home,5,3464,0,Mary Barron,40,Male,,,,,,,,
2456,1/22/2023 1:28,home,5,2852,0,Mary Barron,40,Male,,,,,,,,
2456,6/24/2023 16:06,books,4,3271,0,Mary Barron,40,Male,,,,,,,,
2456,7/1/2023 22:51,home,3,3941,0,Mary Barron,40,Male,,,,,,,,
2456,7/7/2023 7:17,books,4,1059,0,Mary Barron,40,Male,,,,,,,,
49657,3/3/2023 0:14,books,1,3631,0,Jordan Murray,49,Male,,,,,,,,
3359,5/12/2023 4:43,books,2,3131,0,Peter Ellis,60,Female,,,,,,,,
26129,6/21/2023 8:35,books,4,2509,0,Rita Craig,27,Female,,,,,,,,
19777,8/21/2023 1:26,books,4,4533,0,Dr. Gregory Griffin,51,Female,,,,,,,,
27627,6/17/2023 15:38,home,4,2274,0,Anthony Trujillo,57,Female,,,,,,,,
27627,3/15/2023 10:19,electronics,3,4913,0,Anthony Trujillo,57,Female,,,,,,,,
45720,7/26/2023 21:20,home,1,1258,0,Jason Rodriguez,50,Female,,,,,,,,
9384,2/21/2023 19:41,books,3,1762,0,Andrew Rogers,60,Male,,,,,,,,
9384,3/12/2023 4:35,electronics,2,2316,0,Andrew Rogers,60,Male,,,,,,,,
23473,2/12/2023 19:51,electronics,4,3456,0,Tonya Murphy,42,Female,,,,,,,,
23739,6/28/2023 22:25,electronics,3,3778,0,Russell Clark,32,Female,,,,,,,,
9315,5/31/2023 3:45,home,3,1309,0,Vanessa Moyer,43,Female,,,,,,,,
2550,8/9/2023 18:34,electronics,2,837,0,Samuel Duffy,28,Male,,,,,,,,
14273,8/17/2023 18:26,electronics,2,3261,0,Amanda Gomez,41,Male,,,,,,,,
6154,3/16/2023 3:34,home,1,2614,0,Nicholas Higgins Jr.,34,Female,,,,,,,,
20051,5/15/2023 23:32,books,4,5241,0,Curtis Vang,63,Female,,,,,,,,
6166,4/29/2023 13:21,home,3,4024,0,Andre Alvarado,22,Female,,,,,,,,
18199,3/12/2023 21:52,electronics,4,3497,0,Erik Walters,42,Male,,,,,,,,
7488,1/11/2023 14:06,books,5,2131,0,Randy Dunn,42,Female,,,,,,,,
27721,2/9/2023 7:52,home,4,1652,0,Katelyn Neal,24,Female,,,,,,,,
27721,3/17/2023 15:36,books,4,742,0,Katelyn Neal,24,Female,,,,,,,,
47690,1/22/2023 18:07,books,4,1958,0,Antonio Ramirez,41,Male,,,,,,,,
24288,5/5/2023 15:34,home,4,766,0,Michael Robertson,62,Female,,,,,,,,
24288,2/21/2023 12:00,home,3,4753,0,Michael Robertson,62,Female,,,,,,,,
35101,7/10/2023 10:55,home,3,895,0,Henry Stanley MD,37,Female,,,,,,,,
48323,5/19/2023 11:38,books,2,2002,0,April Nunez,18,Female,,,,,,,,
38831,7/31/2023 21:56,home,4,4255,0,Cynthia Reilly,27,Female,,,,,,,,
24061,4/25/2023 17:17,electronics,5,204,0,Teresa Lee,27,Female,,,,,,,,
24061,1/19/2023 1:35,electronics,3,540,0,Teresa Lee,27,Female,,,,,,,,
24061,1/22/2023 4:31,books,4,2235,0,Teresa Lee,27,Female,,,,,,,,
32978,3/7/2023 12:56,electronics,1,3389,0,Troy Odom,35,Female,,,,,,,,
30664,3/26/2023 17:57,electronics,2,4548,0,Christina Smith,67,Female,,,,,,,,
40267,9/12/2023 18:14,electronics,5,605,0,Pamela Hampton,58,Male,,,,,,,,
25243,8/17/2023 8:01,home,4,5248,0,Paul Sanchez,67,Male,,,,,,,,
11590,7/23/2023 10:04,home,1,2346,0,Christopher Washington,34,Male,,,,,,,,
10319,8/22/2023 22:51,books,1,3621,0,Amanda Chan,29,Male,,,,,,,,
21506,4/5/2023 2:26,books,3,2148,0,Amanda Woodward,55,Female,,,,,,,,
42455,8/18/2023 17:39,books,5,2581,0,Marcus Russell,70,Male,,,,,,,,
14797,5/12/2023 19:21,electronics,3,4053,0,Raymond Murray,27,Female,,,,,,,,
21274,3/9/2023 5:23,books,5,3491,0,Ashley Harrison,36,Female,,,,,,,,
31892,7/27/2023 22:02,electronics,4,3406,0,Tamara Strickland,67,Female,,,,,,,,
28239,5/3/2023 14:10,home,4,289,0,Caitlin Hudson,37,Female,,,,,,,,
36484,9/7/2023 21:20,electronics,3,2905,0,Rita Brooks,21,Male,,,,,,,,
20498,7/13/2023 8:19,home,5,4312,0,Sarah Singh,28,Male,,,,,,,,
35865,2/23/2023 4:16,electronics,4,3896,0,Debbie Mcpherson,31,Male,,,,,,,,
35865,7/7/2023 7:15,home,5,1768,0,Debbie Mcpherson,31,Male,,,,,,,,
37206,1/12/2023 14:25,electronics,4,2658,0,Marissa Davis,68,Male,,,,,,,,
35179,7/25/2023 7:09,home,4,4045,0,Jon Banks,67,Male,,,,,,,,
11425,3/1/2023 11:15,electronics,4,3660,0,Madison Rich,67,Female,,,,,,,,
1450,1/18/2023 17:44,home,4,4606,0,Darren Hudson,47,Female,,,,,,,,
36297,4/4/2023 9:20,home,5,2671,0,Amber King,67,Male,,,,,,,,
19604,2/15/2023 4:34,books,4,3375,0,Todd Holmes,41,Female,,,,,,,,
29480,2/4/2023 6:18,electronics,2,1152,0,Anthony Mendez,49,Female,,,,,,,,
25526,4/27/2023 1:17,home,2,5088,0,Roberto Palmer,64,Female,,,,,,,,
17055,4/22/2023 5:56,home,2,4524,0,Kimberly Delgado,38,Male,,,,,,,,
41756,7/17/2023 19:21,books,5,2207,0,Sherri Gregory,49,Male,,,,,,,,
41756,3/4/2023 11:05,home,4,1881,0,Sherri Gregory,49,Male,,,,,,,,
10240,5/5/2023 2:31,books,4,4827,0,Melissa Murray,38,Female,,,,,,,,
14981,7/26/2023 3:30,home,2,4642,0,Jonathan Gonzalez,36,Female,,,,,,,,
14981,7/18/2023 20:34,home,1,3751,0,Jonathan Gonzalez,36,Female,,,,,,,,
12654,1/24/2023 21:24,books,2,4442,0,Ronald Brown,59,Female,,,,,,,,
49436,1/13/2023 15:52,books,2,5142,0,Justin Brown,44,Male,,,,,,,,
5402,2/14/2023 17:41,home,5,4526,0,Tara Brady,27,Male,,,,,,,,
29354,7/5/2023 21:34,books,4,652,0,David Brown,60,Male,,,,,,,,
44183,3/16/2023 11:59,home,4,1958,0,Morgan Robinson,58,Female,,,,,,,,
12448,4/16/2023 15:03,electronics,3,1033,0,Annette Schmidt,65,Female,,,,,,,,
27689,4/13/2023 18:00,books,3,4725,0,Zoe Mcdonald,40,Female,,,,,,,,
21263,5/22/2023 14:01,books,3,1758,0,Kevin Montgomery,28,Female,,,,,,,,
21263,8/2/2023 17:10,electronics,4,590,0,Kevin Montgomery,28,Female,,,,,,,,
25854,2/12/2023 11:58,books,3,4965,0,Christopher Walters,39,Male,,,,,,,,
19368,5/28/2023 21:32,books,5,3092,0,Shelby Mosley,62,Female,,,,,,,,
10235,8/13/2023 2:25,electronics,4,1617,0,Joe Rojas,58,Female,,,,,,,,
4674,1/11/2023 12:31,electronics,4,3059,0,Jennifer Garcia,49,Female,,,,,,,,
9571,7/4/2023 14:12,home,1,2685,0,Krista Mcintyre,28,Male,,,,,,,,
13624,2/19/2023 16:08,home,1,1773,0,Charlotte Curtis,28,Male,,,,,,,,
13624,3/3/2023 19:16,home,4,4358,0,Charlotte Curtis,28,Male,,,,,,,,
34618,3/27/2023 18:51,home,2,2122,0,Wayne Montoya,42,Female,,,,,,,,
5124,2/2/2023 7:59,electronics,5,3190,0,Chris Barton,64,Male,,,,,,,,
32864,7/24/2023 1:07,electronics,3,4232,0,Angela Miller MD,31,Female,,,,,,,,
32864,7/13/2023 23:22,home,1,5125,0,Angela Miller MD,31,Female,,,,,,,,
32864,1/19/2023 15:19,electronics,5,1977,0,Angela Miller MD,31,Female,,,,,,,,
33818,5/14/2023 18:50,home,4,500,0,Carlos Weiss,53,Female,,,,,,,,
33818,4/6/2023 12:43,home,5,1150,0,Carlos Weiss,53,Female,,,,,,,,
17636,1/10/2023 19:52,books,2,898,0,William Moore,20,Male,,,,,,,,
17636,3/1/2023 0:16,books,1,710,0,William Moore,20,Male,,,,,,,,
33325,6/21/2023 23:57,books,1,1414,0,Kylie Collins,70,Female,,,,,,,,
15422,7/23/2023 21:56,home,2,4711,0,Savannah Garner,54,Female,,,,,,,,
43239,7/30/2023 3:53,home,5,2481,0,Tricia Garcia,58,Female,,,,,,,,
30129,2/10/2023 20:02,home,4,3406,0,Lisa Carrillo,32,Male,,,,,,,,
48789,3/31/2023 0:02,electronics,4,4062,0,Rachel Delgado,30,Female,,,,,,,,
19054,2/20/2023 20:13,home,1,3779,0,Maxwell Brown,65,Male,,,,,,,,
45365,2/13/2023 16:58,home,4,4210,0,Arthur Fields,23,Male,,,,,,,,
13037,5/7/2023 5:39,home,2,1671,0,Andrea Schwartz,67,Male,,,,,,,,
13037,1/22/2023 18:36,books,2,1397,0,Andrea Schwartz,67,Male,,,,,,,,
9030,3/16/2023 6:34,electronics,4,3940,0,Jon Harris,43,Male,,,,,,,,
22782,1/12/2023 9:36,books,4,1527,0,Christina Cruz,42,Female,,,,,,,,
22010,8/1/2023 11:45,books,2,3940,0,Jordan Howell,46,Male,,,,,,,,
32686,3/26/2023 16:15,electronics,1,2052,0,Daniel Carter,42,Female,,,,,,,,
43218,5/2/2023 16:01,home,3,1755,0,April Hamilton,58,Male,,,,,,,,
117,1/20/2023 7:32,books,5,4129,0,Mary Little,49,Male,,,,,,,,
24126,2/17/2023 18:47,electronics,2,3242,0,Christine Lee,30,Female,,,,,,,,
34616,4/7/2023 22:48,books,5,1970,0,Joe James,53,Female,,,,,,,,
34616,8/12/2023 13:28,books,2,733,0,Joe James,53,Female,,,,,,,,
34616,2/17/2023 2:41,home,4,883,0,Joe James,53,Female,,,,,,,,
1514,6/7/2023 8:12,home,4,5092,0,Jerry Archer,38,Male,,,,,,,,
47678,6/17/2023 4:45,home,2,2571,0,George Hughes,44,Female,,,,,,,,
47678,8/19/2023 16:49,electronics,5,2761,0,George Hughes,44,Female,,,,,,,,
16180,8/12/2023 5:21,home,2,943,0,Cheryl Floyd,70,Male,,,,,,,,
18163,7/18/2023 12:36,home,1,3918,0,Mr. David Holmes,66,Male,,,,,,,,
6589,6/6/2023 6:27,books,1,3331,0,Jason Johnson,64,Male,,,,,,,,
49787,5/1/2023 0:29,home,2,635,0,Cynthia Stevens,32,Male,,,,,,,,
46674,3/17/2023 10:47,books,4,3961,0,Michelle Scott,60,Male,,,,,,,,
34880,5/6/2023 18:29,electronics,5,4647,0,Oscar Garcia,29,Female,,,,,,,,
33535,5/2/2023 11:59,books,1,4449,0,Bryan Barber,46,Male,,,,,,,,
43317,7/28/2023 10:31,electronics,2,1205,0,Jake Cross,37,Male,,,,,,,,
43317,5/23/2023 21:30,home,1,2229,0,Jake Cross,37,Male,,,,,,,,
14788,4/2/2023 18:06,home,3,4484,0,Laura Spencer,70,Female,,,,,,,,
35393,8/10/2023 13:11,books,5,3220,0,Jessica Morris,53,Female,,,,,,,,
46923,7/19/2023 15:27,home,3,452,0,Jason Smith,60,Female,,,,,,,,
22182,7/31/2023 7:28,books,2,2477,0,John Jenkins,32,Female,,,,,,,,
33741,4/27/2023 22:11,home,1,2300,0,Bryan Hansen,53,Male,,,,,,,,
46758,4/19/2023 9:13,home,4,3914,0,John Anderson,41,Female,,,,,,,,
35298,6/8/2023 22:05,books,1,2866,0,Gregory Larson,51,Female,,,,,,,,
40064,2/9/2023 14:17,electronics,2,2046,0,Jared Gould,42,Male,,,,,,,,
40064,5/16/2023 15:31,electronics,5,768,0,Jared Gould,42,Male,,,,,,,,
40064,1/17/2023 15:13,books,5,3882,0,Jared Gould,42,Male,,,,,,,,
40064,2/17/2023 16:38,home,1,4025,0,Jared Gould,42,Male,,,,,,,,
17615,4/11/2023 1:35,books,1,4234,0,Johnny Robertson,40,Female,,,,,,,,
17615,8/30/2023 4:32,books,3,2601,0,Johnny Robertson,40,Female,,,,,,,,
4079,7/1/2023 15:17,books,3,4450,0,Joshua Chan,44,Male,,,,,,,,
6433,6/19/2023 9:59,home,2,4286,0,Andrea Blair,47,Male,,,,,,,,
6433,8/10/2023 12:32,electronics,4,1581,0,Andrea Blair,47,Male,,,,,,,,
6433,4/24/2023 9:19,home,5,2821,0,Andrea Blair,47,Male,,,,,,,,
1349,3/26/2023 22:21,electronics,2,3178,0,Christopher Barber,39,Male,,,,,,,,
48431,4/12/2023 13:03,electronics,1,1674,0,John Love,22,Female,,,,,,,,
16238,7/25/2023 12:28,home,5,1131,0,Brandi Dudley,70,Male,,,,,,,,
16238,5/6/2023 21:22,home,4,2465,0,Brandi Dudley,70,Male,,,,,,,,
33353,5/27/2023 9:11,electronics,3,1127,0,Matthew Carter,67,Female,,,,,,,,
11762,5/15/2023 18:17,books,4,967,0,David Mccoy,64,Female,,,,,,,,
31855,4/20/2023 1:16,electronics,5,1215,0,Cynthia Rodriguez,19,Male,,,,,,,,
28326,6/5/2023 21:28,electronics,1,2207,0,Robert Love,57,Male,,,,,,,,
28326,3/2/2023 18:08,books,2,2679,0,Robert Love,57,Male,,,,,,,,
21395,3/17/2023 4:37,home,1,2183,0,Tammy Moon,69,Female,,,,,,,,
33572,6/27/2023 13:14,home,1,1830,0,Marcus Sherman,58,Male,,,,,,,,
3550,1/25/2023 22:04,electronics,1,3648,0,Sheila Daniel,28,Female,,,,,,,,
2200,7/2/2023 16:01,books,1,3505,0,Carlos Garcia,39,Male,,,,,,,,
29478,4/6/2023 18:44,home,3,1725,0,Susan Becker,45,Female,,,,,,,,
38793,2/21/2023 16:58,electronics,3,2753,0,Brandon Parker,51,Female,,,,,,,,
12968,3/24/2023 17:10,home,3,2599,0,Brooke Harris,53,Male,,,,,,,,
28808,1/28/2023 15:17,electronics,3,2874,0,Katie Ferguson,23,Female,,,,,,,,
41948,2/14/2023 4:32,books,2,3946,0,Bryan Phillips,66,Male,,,,,,,,
2628,2/15/2023 2:40,electronics,4,4245,0,Kayla Lee MD,56,Female,,,,,,,,
25127,8/18/2023 9:27,books,5,270,0,Heidi Henderson,33,Male,,,,,,,,
17344,7/17/2023 22:41,books,4,4326,0,Dr. Shannon Bates MD,33,Male,,,,,,,,
4324,5/10/2023 21:00,home,4,2207,0,Eric Mills,70,Female,,,,,,,,
7864,9/5/2023 15:48,electronics,5,1011,0,William Jones,50,Male,,,,,,,,
35485,7/24/2023 15:08,home,5,3216,0,Shannon David,39,Female,,,,,,,,
32205,6/12/2023 2:27,home,2,3295,0,Natasha Douglas,43,Female,,,,,,,,
30279,9/5/2023 3:07,home,2,592,0,Elijah Escobar,51,Female,,,,,,,,
46024,3/13/2023 16:39,electronics,1,2774,0,Timothy Saunders,57,Male,,,,,,,,
47602,6/7/2023 23:12,books,1,4046,0,Taylor Mendoza,38,Male,,,,,,,,
27384,4/18/2023 19:03,home,2,3046,0,David Fuller,65,Female,,,,,,,,
39224,4/26/2023 14:08,books,5,1239,0,Sean White,34,Female,,,,,,,,
3586,3/6/2023 6:08,home,2,1137,0,Leah Rios,45,Female,,,,,,,,
14898,3/11/2023 11:10,electronics,1,2231,0,Kimberly White,33,Male,,,,,,,,
8251,2/12/2023 15:49,books,4,4129,0,Nicole Wilson,54,Male,,,,,,,,
41954,8/16/2023 1:11,home,4,4555,0,Brittany Anderson,21,Male,,,,,,,,
36906,7/26/2023 6:43,home,2,5087,0,Katherine Goodwin,39,Male,,,,,,,,
11494,9/3/2023 23:38,home,5,2614,0,Adam Castillo,18,Male,,,,,,,,
11494,3/15/2023 6:35,electronics,2,3569,0,Adam Castillo,18,Male,,,,,,,,
44549,4/2/2023 3:04,books,1,4764,0,Aaron Schroeder,38,Female,,,,,,,,
